Référence;"Code article";"Couleur (FR)";"Couleur (US)";Taille;"Famille (FR)";"Famille (US)";Marque;"Genre (FR)";"Genre (US)";EAN;QTÉ;"Descriptif (FR)";"Descriptif (US)";"Composition (FR)";Pays;"Code Douane";RRP;PVM;"Prix HT";"Prix HT (5+)";"Prix HT (10+)";"Prix HT DST"
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;S;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536502;1;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;M;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536519;2;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;L;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536526;3;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536533;3;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;2XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536540;2;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARCILLYEAK BLACK RM MEN 009";RBMSZ1829H/CP;Noir;Black;3XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138536557;1;"Jacket avec une capuche fixe , poches zippées sur les cotés , badge en pvc sur la poitrine , badge en pvc sur la manche , poignets réglables , badge sur la capuche , ouverture zip injecté sur le devant et poche poitrine.";"Jacket with a fixed hood, zipped pockets on the sides, PVC badge on the chest, PVC badge on the sleeve, adjustable cuffs, badge on the hood, injected zip opening on the front and chest pocket.";"100% Polyester";CHINE;62014010;139;0;31,00;29,00;27,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;S;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711158;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;M;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711165;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;L;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711172;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711189;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;2XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711196;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO BLACK DB MEN 009";SZ1964H/GN;Noir;Black;3XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711202;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;S;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711295;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;M;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711301;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;L;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711318;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711325;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;2XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711332;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO KAKI DB MEN 009";SZ1966H/GN;Kaki;Kaki;3XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711349;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;S;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711226;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;M;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711233;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;L;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711240;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711257;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;2XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711264;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO NAVY DB MEN 009";SZ1965H/GN;Marine;Navy;3XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711271;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";S;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711363;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";M;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711370;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";L;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711387;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711394;3;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";2XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711400;2;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BARIMO OFF WHITE DB MEN 009";SZ1967H/GN;"Blanc cassé";"Off white";3XL;"Spring Jacket";"Spring Jacket";"Geographical Norway";Homme;Men;3543116711417;1;"Blouson léger avec une capuche fixe et un lien de resserrage . 4 poches zippées sur le devant , poignets réglables  . Broderie sur la poitrine et badge sur la manche .";"Lightweight jacket with a fixed hood and a drawstring. 4 zipped pockets on the front, adjustable cuffs. Embroidery on the chest and badge on the sleeve.";"100% Polyester";CHINE;62014010;149;0;33,00;31,00;28,00;NC
"BELINDOU BEIGE DB LADY 0113";SZ1793F/GN;Beige;Beige;S/1;"Spring Jacket";"Spring Jacket";"Geographical Norway";Femme;Lady;3543116704426;2;"trench longue avec col revers , fermeture avec bouton , ceinture au milieu";"long trench coat with lapel collar, button closure, belt in the middle";"100% Polyester";CHINE;62024010;189;99.9;42,00;39,00;36,00;NC
"BELINDOU BEIGE DB LADY 0113";SZ1793F/GN;Beige;Beige;M/2;"Spring Jacket";"Spring Jacket";"Geographical Norway";Femme;Lady;3543116704433;3;"trench longue avec col revers , fermeture avec bouton , ceinture au milieu";"long trench coat with lapel collar, button closure, belt in the middle";"100% Polyester";CHINE;62024010;189;99.9;42,00;39,00;36,00;NC
"BELINDOU BEIGE DB LADY 0113";SZ1793F/GN;Beige;Beige;L/3;"Spring Jacket";"Spring Jacket";"Geographical Norway";Femme;Lady;3543116704440;3;"trench longue avec col revers , fermeture avec bouton , ceinture au milieu";"long trench coat with lapel collar, button closure, belt in the middle";"100% Polyester";CHINE;62024010;189;99.9;42,00;39,00;36,00;NC
"BELINDOU BEIGE DB LADY 0113";SZ1793F/GN;Beige;Beige;XL/4;"Spring Jacket";"Spring Jacket";"Geographical Norway";Femme;Lady;3543116704457;2;"trench longue avec col revers , fermeture avec bouton , ceinture au milieu";"long trench coat with lapel collar, button closure, belt in the middle";"100% Polyester";CHINE;62024010;189;99.9;42,00;39,00;36,00;NC
